
 num     #instances         #bytes  class name
 458:            91           1456  java.util.regex.Pattern$BranchConn
 459:            90           1440  com.esotericsoftware.kryo.factories.PseudoSerializerFactory
 460:            36           1440  com.fasterxml.jackson.module.scala.introspect.PropertyDescriptor
 461:            30           1440  java.time.temporal.ValueRange
 462:            20           1440  org.apache.spark.sql.catalyst.expressions.AttributeReference
 463:            18           1440  sun.net.www.protocol.jar.URLJarFile
 464:            35           1400  org.apache.kafka.common.network.KafkaChannel
 465:            16           1392  [Ljava.lang.Byte;
 466:            29           1392  com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder
 467:            87           1392  javax.ws.rs.core.MediaType$1
 468:            58           1392  org.glassfish.jersey.jaxb.internal.NounInflector$Replacer
 469:             1           1376  [Lsun.misc.FDBigInteger;
 470:            85           1360  sun.reflect.DelegatingMethodAccessorImpl
 471:            56           1344  java.security.Provider$UString
 472:            24           1344  org.apache.spark.sql.catalyst.expressions.BoundReference
 473:            28           1344  org.glassfish.jersey.uri.PathTemplate
 474:             9           1296  java.text.DecimalFormat
 475:            54           1296  sun.reflect.NativeMethodAccessorImpl
 476:            43           1288  [Ljava.lang.reflect.Field;
 477:            23           1288  scala.collection.immutable.Vector
 478:            39           1280  [Ljava.math.BigInteger;
 479:            80           1280  com.esotericsoftware.kryo.serializers.FieldSerializerAnnotationsUtil
 480:            80           1280  com.esotericsoftware.kryo.serializers.FieldSerializerUnsafeUtilImpl
 481:            40           1280  com.fasterxml.jackson.core.io.SerializedString
 482:            32           1280  java.util.IdentityHashMap
 483:            20           1280  scala.reflect.internal.Types$AliasArgsTypeRef
 484:            39           1248  com.fasterxml.jackson.databind.introspect.AnnotatedField
 485:            52           1248  com.fasterxml.jackson.databind.introspect.MemberKey
 486:            12           1248  org.apache.kafka.common.network.Selector
 487:            52           1248  org.glassfish.hk2.utilities.cache.internal.WeakCARCacheImpl$CarValue
 488:            26           1248  org.glassfish.jersey.server.model.Resource$Data
 489:            52           1248  org.jvnet.hk2.internal.ImmediateResults
 490:            52           1248  org.jvnet.hk2.internal.NarrowResults
 491:            52           1248  org.jvnet.hk2.internal.ServiceLocatorImpl$UnqualifiedIndexedFilter
 492:            31           1240  org.eclipse.jetty.servlet.ServletContextHandler$Context
 493:            11           1232  org.apache.kafka.clients.consumer.internals.ConsumerCoordinator
 494:            51           1224  java.util.BitSet
 495:            51           1224  java.util.Collections$SingletonList
 496:            38           1216  io.netty.util.concurrent.DefaultPromise
 497:            19           1216  org.apache.hadoop.metrics2.lib.Interns$CacheWith2Keys$2
 498:            50           1200  com.esotericsoftware.kryo.Generics
 499:            30           1200  java.math.BigDecimal
 500:            30           1200  java.time.temporal.ChronoField
 501:            50           1200  java.util.Arrays$ArrayList
 502:            50           1200  org.eclipse.jetty.util.RegexSet
 503:            25           1200  scala.reflect.runtime.SynchronizedOps$$anon$3
 504:            37           1184  org.apache.kafka.common.protocol.Errors
 505:            74           1184  org.eclipse.jetty.util.log.JettyAwareLogger
 506:            74           1184  org.eclipse.jetty.util.log.Slf4jLog
 507:            73           1168  java.util.Collections$UnmodifiableCollection
 508:            36           1152  javax.ws.rs.core.Response$Status
 509:            36           1152  org.apache.kafka.common.Node
 510:             9           1152  org.jvnet.hk2.internal.ConstantActiveDescriptor
 511:            71           1136  org.apache.spark.sql.internal.SQLConf$SQLConfigBuilder$$anonfun$apply$1
 512:            71           1136  scala.collection.immutable.Set$Set1
 513:            47           1128  org.apache.kafka.clients.ClusterConnectionStates$NodeConnectionState
 514:             4           1120  java.util.concurrent.ConcurrentHashMap$CounterCell
 515:            20           1120  org.apache.spark.sql.catalyst.analysis.GetColumnByOrdinal
 516:            28           1120  org.glassfish.hk2.utilities.cache.LRUHybridCache$OriginThreadAwareFuture
 517:            28           1120  scala.reflect.internal.Types$UniqueSingleType
 518:            46           1104  org.eclipse.jetty.http.HttpGenerator$PreparedResponse
 519:             1           1096  scala.reflect.internal.Definitions$definitions$
 520:             4           1088  [Lcom.fasterxml.jackson.core.sym.Name;
 521:            45           1088  [Lcom.fasterxml.jackson.databind.introspect.AnnotationMap;
 522:            34           1088  java.util.concurrent.Semaphore$NonfairSync
 523:             3           1080  [Ljava.lang.Integer;
 524:            19           1064  java.util.ResourceBundle$CacheKey
 525:             2           1056  [Ljava.lang.Long;
 526:             2           1056  [Ljava.lang.Short;
 527:            22           1056  com.fasterxml.jackson.databind.introspect.BasicBeanDescription
 528:            33           1056  io.netty.channel.nio.SelectedSelectionKeySet
 529:            44           1056  org.glassfish.jersey.server.spi.internal.ParamValueFactoryWithSource
 530:            44           1056  scala.reflect.internal.Types$NullaryMethodType
 531:            13           1040  java.net.URI
 532:            26           1040  org.glassfish.jersey.server.model.Resource
 533:            26           1040  org.glassfish.jersey.server.model.RuntimeResource
 534:            40           1024  [Ljavax.management.MBeanOperationInfo;
 535:            32           1024  com.fasterxml.jackson.databind.introspect.AnnotatedParameter
 536:            16           1024  com.google.common.collect.MapMakerInternalMap$Segment
 537:            32           1024  scala.Enumeration$Val
 538:            42           1008  java.lang.ProcessEnvironment$Value
 539:            42           1008  java.lang.ProcessEnvironment$Variable
 540:            42           1008  org.apache.kafka.common.protocol.types.Struct
 541:            31            992  org.glassfish.jersey.server.internal.inject.SingleValueExtractor
 542:            41            984  java.util.regex.Pattern$SingleI
 543:            38            976  [Lorg.apache.kafka.common.protocol.types.Schema;
 544:            11            968  org.apache.kafka.clients.consumer.KafkaConsumer
 545:            11            968  org.apache.spark.sql.catalyst.plans.logical.Project
 546:            30            960  java.security.Provider$EngineDescription
 547:            40            960  scala.collection.mutable.WeakHashMap
 548:            17            952  org.json4s.reflect.ScalaType$PrimitiveScalaType
 549:            39            936  sun.reflect.generics.scope.MethodScope
 550:            29            928  org.glassfish.jersey.uri.PathPattern
 551:            29            928  scala.ref.WeakReferenceWithWrapper
 552:            29            928  sun.reflect.UnsafeObjectFieldAccessorImpl
 553:            19            912  java.util.ResourceBundle$BundleReference
 554:            38            912  org.apache.spark.sql.catalyst.expressions.ExprId
 555:             9            896  [D
 556:             8            896  java.util.GregorianCalendar
 557:            56            896  java.util.TreeMap$EntrySet
 558:            28            896  org.apache.commons.lang3.text.translate.LookupTranslator
 559:            28            896  org.glassfish.hk2.utilities.cache.LRUHybridCache$HybridCacheEntryImpl
 560:            16            896  sun.util.calendar.ZoneInfo
 561:            22            880  com.fasterxml.jackson.databind.type.CollectionLikeType
 562:            11            880  org.apache.kafka.clients.consumer.internals.Fetcher
 563:            36            864  com.fasterxml.jackson.module.scala.introspect.ConstructorParameter
 564:            27            864  java.nio.DirectByteBuffer$Deallocator
 565:            18            864  org.eclipse.jetty.http.MimeTypes$Type
 566:            54            864  scala.xml.Text
 567:            12            848  [Lio.netty.buffer.PoolArena;
 568:            28            848  [Ljava.lang.annotation.ElementType;
 569:            53            848  java.util.TreeSet
 570:            15            840  javax.management.openmbean.ArrayType
 571:            35            840  org.apache.kafka.common.network.DefaultAuthenticator
 572:            35            840  org.apache.kafka.common.network.PlaintextTransportLayer
 573:            35            840  org.glassfish.jersey.server.internal.routing.PushMethodHandlerRouter
 574:            35            840  org.glassfish.jersey.server.model.MethodHandler$ClassBasedMethodHandler
 575:            35            840  org.glassfish.jersey.server.model.ResourceMethod
 576:            26            832  org.apache.kafka.common.network.NetworkReceive
 577:            26            832  org.glassfish.jersey.message.ReaderModel
 578:            34            824  [Ljava.lang.reflect.Constructor;
 579:             6            816  io.netty.util.internal.InternalThreadLocalMap
 580:            51            816  org.apache.spark.internal.config.ConfigBuilder$$anonfun$booleanConf$1
 581:            17            816  org.codehaus.janino.ReflectionIClass$ReflectionIConstructor
 582:            20            800  com.sun.jmx.mbeanserver.MXBeanSupport
 583:            20            800  javax.management.MBeanOperationInfo
 584:            25            800  org.apache.spark.ui.JettyUtils$$anon$3
 585:            50            800  org.eclipse.jetty.http.pathmap.PathSpecSet
 586:            25            800  org.eclipse.jetty.http.pathmap.ServletPathSpec
